,Links
32256,https://www.ultimatespecs.com/car-specs/Volkswagen/54863/Volkswagen-Passat-B6-Variant-Advance-20-TDI-140HP.html
32257,https://www.ultimatespecs.com/car-specs/Volkswagen/52412/Volkswagen-Passat-B6-Variant-Advance-20-TDI-140HP-4Motion.html
32258,https://www.ultimatespecs.com/car-specs/Volkswagen/50840/Volkswagen-Passat-B6-Variant-Advance-20-TDI-140HP-DPF.html
32259,https://www.ultimatespecs.com/car-specs/Volkswagen/51796/Volkswagen-Passat-B6-Variant-Advance-20-TDI-170HP.html
32260,https://www.ultimatespecs.com/car-specs/Volkswagen/52987/Volkswagen-Passat-B6-Variant-BlueMotion-19-TDI-105HP.html
32261,https://www.ultimatespecs.com/car-specs/Volkswagen/54918/Volkswagen-Passat-B6-Variant-Highline-20-TDI-140HP.html
32262,https://www.ultimatespecs.com/car-specs/Volkswagen/52468/Volkswagen-Passat-B6-Variant-Highline-20-TDI-140HP-4Motion.html
32263,https://www.ultimatespecs.com/car-specs/Volkswagen/50936/Volkswagen-Passat-B6-Variant-Highline-20-TDI-140HP-DPF.html
32264,https://www.ultimatespecs.com/car-specs/Volkswagen/51826/Volkswagen-Passat-B6-Variant-Highline-20-TDI-170HP.html
32265,https://www.ultimatespecs.com/car-specs/Volkswagen/51209/Volkswagen-Passat-B6-Variant-Individual-20-TDI-140HP.html
32266,https://www.ultimatespecs.com/car-specs/Volkswagen/51244/Volkswagen-Passat-B6-Variant-Individual-20-TDI-140HP-4Motion.html
32267,https://www.ultimatespecs.com/car-specs/Volkswagen/51226/Volkswagen-Passat-B6-Variant-Individual-20-TDI-140HP-DPF.html
32268,https://www.ultimatespecs.com/car-specs/Volkswagen/51266/Volkswagen-Passat-B6-Variant-Individual-20-TDI-170HP.html
32269,https://www.ultimatespecs.com/car-specs/Volkswagen/51050/Volkswagen-Passat-B6-Variant-R-Line-20-TDI-140HP.html
32270,https://www.ultimatespecs.com/car-specs/Volkswagen/51086/Volkswagen-Passat-B6-Variant-R-Line-20-TDI-140HP-4Motion.html
32271,https://www.ultimatespecs.com/car-specs/Volkswagen/51068/Volkswagen-Passat-B6-Variant-R-Line-20-TDI-140HP-DPF.html
32272,https://www.ultimatespecs.com/car-specs/Volkswagen/51104/Volkswagen-Passat-B6-Variant-R-Line-20-TDI-170HP.html
32273,https://www.ultimatespecs.com/car-specs/Volkswagen/54890/Volkswagen-Passat-B6-Variant-Sportline-20-TDI-140HP.html
32274,https://www.ultimatespecs.com/car-specs/Volkswagen/52454/Volkswagen-Passat-B6-Variant-Sportline-20-TDI-140HP-4Motion.html
32275,https://www.ultimatespecs.com/car-specs/Volkswagen/51812/Volkswagen-Passat-B6-Variant-Sportline-20-TDI-170HP.html
32276,https://www.ultimatespecs.com/car-specs/Volkswagen/54793/Volkswagen-Passat-B6-Variant-Trendline-19-TDI-105HP.html
32277,https://www.ultimatespecs.com/car-specs/Volkswagen/54807/Volkswagen-Passat-B6-Variant-Trendline-20-TDI-140HP.html
32278,https://www.ultimatespecs.com/car-specs/Volkswagen/50745/Volkswagen-Passat-B6-Variant-Trendline-20-TDI-140HP-DPF.html
32279,https://www.ultimatespecs.com/car-specs/Volkswagen/2974/Volkswagen-Passat-B55-16.html
32280,https://www.ultimatespecs.com/car-specs/Volkswagen/2971/Volkswagen-Passat-B55-18-20v-Turbo.html
32281,https://www.ultimatespecs.com/car-specs/Volkswagen/2973/Volkswagen-Passat-B55-20.html
32282,https://www.ultimatespecs.com/car-specs/Volkswagen/2972/Volkswagen-Passat-B55-20-20v.html
32283,https://www.ultimatespecs.com/car-specs/Volkswagen/2970/Volkswagen-Passat-B55-23-V5.html
32284,https://www.ultimatespecs.com/car-specs/Volkswagen/2969/Volkswagen-Passat-B55-23-V5-4Motion.html
32285,https://www.ultimatespecs.com/car-specs/Volkswagen/2968/Volkswagen-Passat-B55-28-V6-4Motion.html
32286,https://www.ultimatespecs.com/car-specs/Volkswagen/2967/Volkswagen-Passat-B55-W8-4Motion.html
32287,https://www.ultimatespecs.com/car-specs/Volkswagen/2966/Volkswagen-Passat-B55-19-TDI-100.html
32288,https://www.ultimatespecs.com/car-specs/Volkswagen/2959/Volkswagen-Passat-B55-19-TDI-130-4Motion.html
32289,https://www.ultimatespecs.com/car-specs/Volkswagen/2965/Volkswagen-Passat-B55-19-TDI-130-5sp.html
32290,https://www.ultimatespecs.com/car-specs/Volkswagen/2964/Volkswagen-Passat-B55-19-TDI-130-6sp.html
32291,https://www.ultimatespecs.com/car-specs/Volkswagen/2963/Volkswagen-Passat-B55-25-TDI-150.html
32292,https://www.ultimatespecs.com/car-specs/Volkswagen/2960/Volkswagen-Passat-B55-25-TDI-150-4Motion.html
32293,https://www.ultimatespecs.com/car-specs/Volkswagen/2962/Volkswagen-Passat-B55-25-TDI-163.html
32294,https://www.ultimatespecs.com/car-specs/Volkswagen/2961/Volkswagen-Passat-B55-25-TDI-180-4Motion.html
32295,https://www.ultimatespecs.com/car-specs/Volkswagen/45610/Volkswagen-Passat-B55-Variant-Advance-18-T-150HP-Tiptronic.html
32296,https://www.ultimatespecs.com/car-specs/Volkswagen/45594/Volkswagen-Passat-B55-Variant-Advance-18-Turbo-150HP.html
32297,https://www.ultimatespecs.com/car-specs/Volkswagen/45625/Volkswagen-Passat-B55-Variant-Advance-20-130HP.html
32298,https://www.ultimatespecs.com/car-specs/Volkswagen/42629/Volkswagen-Passat-B55-Variant-Comfortline-18-Turbo-150HP.html
32299,https://www.ultimatespecs.com/car-specs/Volkswagen/42615/Volkswagen-Passat-B55-Variant-Comfortline-20-115HP.html
32300,https://www.ultimatespecs.com/car-specs/Volkswagen/42622/Volkswagen-Passat-B55-Variant-Comfortline-20-115HP-Automatic.html
32301,https://www.ultimatespecs.com/car-specs/Volkswagen/47525/Volkswagen-Passat-B55-Variant-Comfortline-20-130HP.html
32302,https://www.ultimatespecs.com/car-specs/Volkswagen/43982/Volkswagen-Passat-B55-Variant-Edition-20-130HP.html
32303,https://www.ultimatespecs.com/car-specs/Volkswagen/45072/Volkswagen-Passat-B55-Variant-Edition-Trend-20-130HP.html
32304,https://www.ultimatespecs.com/car-specs/Volkswagen/42711/Volkswagen-Passat-B55-Variant-Highline-18-T-150HP-Tiptronic.html
32305,https://www.ultimatespecs.com/car-specs/Volkswagen/42701/Volkswagen-Passat-B55-Variant-Highline-18-Turbo-150HP.html
32306,https://www.ultimatespecs.com/car-specs/Volkswagen/47553/Volkswagen-Passat-B55-Variant-Highline-20-130HP.html
32307,https://www.ultimatespecs.com/car-specs/Volkswagen/42718/Volkswagen-Passat-B55-Variant-Highline-23-V5-170HP.html
32308,https://www.ultimatespecs.com/car-specs/Volkswagen/45674/Volkswagen-Passat-B55-Variant-Highline-23-V5-170HP-4Motion.html
32309,https://www.ultimatespecs.com/car-specs/Volkswagen/42725/Volkswagen-Passat-B55-Variant-Highline-23-V5-170HP-Tiptronic.html
32310,https://www.ultimatespecs.com/car-specs/Volkswagen/42732/Volkswagen-Passat-B55-Variant-Highline-28-V6-193HP-4Motion.html
32311,https://www.ultimatespecs.com/car-specs/Volkswagen/42739/Volkswagen-Passat-B55-Variant-Highline-28-V6-193HP-4Motion-Tiptronic.html
32312,https://www.ultimatespecs.com/car-specs/Volkswagen/42650/Volkswagen-Passat-B55-Variant-Trendline-18-T-150HP-Tiptronic.html
32313,https://www.ultimatespecs.com/car-specs/Volkswagen/42643/Volkswagen-Passat-B55-Variant-Trendline-18-Turbo-150HP.html
32314,https://www.ultimatespecs.com/car-specs/Volkswagen/47539/Volkswagen-Passat-B55-Variant-Trendline-20-130HP.html
32315,https://www.ultimatespecs.com/car-specs/Volkswagen/42657/Volkswagen-Passat-B55-Variant-Trendline-23-V5-170HP.html
32316,https://www.ultimatespecs.com/car-specs/Volkswagen/42672/Volkswagen-Passat-B55-Variant-Trendline-23-V5-170HP-4Motion.html
32317,https://www.ultimatespecs.com/car-specs/Volkswagen/42665/Volkswagen-Passat-B55-Variant-Trendline-23-V5-170HP-Tiptronic.html
32318,https://www.ultimatespecs.com/car-specs/Volkswagen/44995/Volkswagen-Passat-B55-Variant-W8-4Motion.html
32319,https://www.ultimatespecs.com/car-specs/Volkswagen/46859/Volkswagen-Passat-B55-Variant-W8-4Motion-Tiptronic.html
32320,https://www.ultimatespecs.com/car-specs/Volkswagen/45650/Volkswagen-Passat-B55-Variant-Advance-19-TDI-130HP-4Motion.html
32321,https://www.ultimatespecs.com/car-specs/Volkswagen/45639/Volkswagen-Passat-B55-Variant-Advance-19-TDI-130HP-6-speed.html
32322,https://www.ultimatespecs.com/car-specs/Volkswagen/45661/Volkswagen-Passat-B55-Variant-Advance-19-TDI-130HP-Tiptronic.html
32323,https://www.ultimatespecs.com/car-specs/Volkswagen/42636/Volkswagen-Passat-B55-Variant-Comfortline-19-TDI-130HP.html
32324,https://www.ultimatespecs.com/car-specs/Volkswagen/43992/Volkswagen-Passat-B55-Variant-Edition-19-TDI-100HP.html
32325,https://www.ultimatespecs.com/car-specs/Volkswagen/44002/Volkswagen-Passat-B55-Variant-Edition-19-TDI-130HP.html
32326,https://www.ultimatespecs.com/car-specs/Volkswagen/45087/Volkswagen-Passat-B55-Variant-Edition-Trend-19-TDI-100HP.html
32327,https://www.ultimatespecs.com/car-specs/Volkswagen/45102/Volkswagen-Passat-B55-Variant-Edition-Trend-19-TDI-130HP.html
32328,https://www.ultimatespecs.com/car-specs/Volkswagen/42760/Volkswagen-Passat-B55-Variant-Highline-19-TDI-130HP-4Motion.html
32329,https://www.ultimatespecs.com/car-specs/Volkswagen/42746/Volkswagen-Passat-B55-Variant-Highline-19-TDI-130HP-6-speed.html
32330,https://www.ultimatespecs.com/car-specs/Volkswagen/42753/Volkswagen-Passat-B55-Variant-Highline-19-TDI-130HP-Tiptronic.html
32331,https://www.ultimatespecs.com/car-specs/Volkswagen/49038/Volkswagen-Passat-B55-Variant-Highline-25-V6-TDI-150HP.html
32332,https://www.ultimatespecs.com/car-specs/Volkswagen/42781/Volkswagen-Passat-B55-Variant-Highline-25-V6-TDI-150HP-4Motion.html
32333,https://www.ultimatespecs.com/car-specs/Volkswagen/42788/Volkswagen-Passat-B55-Variant-Highline-25-V6-TDI-150HP-4Motion-Tiptronic.html
32334,https://www.ultimatespecs.com/car-specs/Volkswagen/42774/Volkswagen-Passat-B55-Variant-Highline-25-V6-TDI-150HP-Tiptronic.html
32335,https://www.ultimatespecs.com/car-specs/Volkswagen/42694/Volkswagen-Passat-B55-Variant-Trendline-19-TDI-130HP-4Motion.html
32336,https://www.ultimatespecs.com/car-specs/Volkswagen/42679/Volkswagen-Passat-B55-Variant-Trendline-19-TDI-130HP-6-speed.html
32337,https://www.ultimatespecs.com/car-specs/Volkswagen/42687/Volkswagen-Passat-B55-Variant-Trendline-19-TDI-130HP-Tiptronic.html
32338,https://www.ultimatespecs.com/car-specs/Volkswagen/45687/Volkswagen-Passat-B55-Variant-V6-25-TDI-163HP-6-speed.html
32339,https://www.ultimatespecs.com/car-specs/Volkswagen/45700/Volkswagen-Passat-B55-Variant-V6-25-TDI-163HP-Tiptronic.html
32340,https://www.ultimatespecs.com/car-specs/Volkswagen/46881/Volkswagen-Passat-B55-Variant-V6-25-TDI-180HP-4Motion.html
32341,https://www.ultimatespecs.com/car-specs/Volkswagen/46890/Volkswagen-Passat-B55-Variant-V6-25-TDI-180HP-4Motion-Tiptronic.html
32342,https://www.ultimatespecs.com/car-specs/Volkswagen/2990/Volkswagen-Passat-B5-16.html
32343,https://www.ultimatespecs.com/car-specs/Volkswagen/2989/Volkswagen-Passat-B5-18-20v.html
32344,https://www.ultimatespecs.com/car-specs/Volkswagen/2987/Volkswagen-Passat-B5-18-20v-4Motion.html
32345,https://www.ultimatespecs.com/car-specs/Volkswagen/2988/Volkswagen-Passat-B5-18-20v-Syncro.html
32346,https://www.ultimatespecs.com/car-specs/Volkswagen/2986/Volkswagen-Passat-B5-18-20v-Turbo.html
32347,https://www.ultimatespecs.com/car-specs/Volkswagen/2985/Volkswagen-Passat-B5-23-V5.html
32348,https://www.ultimatespecs.com/car-specs/Volkswagen/2983/Volkswagen-Passat-B5-23-v5.html
32349,https://www.ultimatespecs.com/car-specs/Volkswagen/2982/Volkswagen-Passat-B5-23-V5-4Motion.html
32350,https://www.ultimatespecs.com/car-specs/Volkswagen/2984/Volkswagen-Passat-B5-23-V5-Syncro.html
32351,https://www.ultimatespecs.com/car-specs/Volkswagen/2980/Volkswagen-Passat-B5-28-V6-4Motion.html
32352,https://www.ultimatespecs.com/car-specs/Volkswagen/2981/Volkswagen-Passat-B5-28-V6-Syncro.html
32353,https://www.ultimatespecs.com/car-specs/Volkswagen/2978/Volkswagen-Passat-B5-19-TDI-110.html
32354,https://www.ultimatespecs.com/car-specs/Volkswagen/2977/Volkswagen-Passat-B5-19-TDI-110-4Motion.html
32355,https://www.ultimatespecs.com/car-specs/Volkswagen/2979/Volkswagen-Passat-B5-19-TDI-90.html
32356,https://www.ultimatespecs.com/car-specs/Volkswagen/2976/Volkswagen-Passat-B5-25-TDI-150.html
32357,https://www.ultimatespecs.com/car-specs/Volkswagen/2975/Volkswagen-Passat-B5-25-TDI-150-4Motion.html
32358,https://www.ultimatespecs.com/car-specs/Volkswagen/42191/Volkswagen-Passat-B5-Variant-Comfortline-18.html
32359,https://www.ultimatespecs.com/car-specs/Volkswagen/41925/Volkswagen-Passat-B5-Variant-Comfortline-23-V5-4Motion.html
32360,https://www.ultimatespecs.com/car-specs/Volkswagen/42218/Volkswagen-Passat-B5-Variant-Highline-18T-150HP.html
32361,https://www.ultimatespecs.com/car-specs/Volkswagen/42835/Volkswagen-Passat-B5-Variant-Highline-18T-150HP-Tiptronic.html
32362,https://www.ultimatespecs.com/car-specs/Volkswagen/42235/Volkswagen-Passat-B5-Variant-Highline-28-V6-4Motion.html
32363,https://www.ultimatespecs.com/car-specs/Volkswagen/42242/Volkswagen-Passat-B5-Variant-Highline-28-V6-4Motion-Tiptronic.html
32364,https://www.ultimatespecs.com/car-specs/Volkswagen/42205/Volkswagen-Passat-B5-Variant-Trendline-18T-150HP.html
32365,https://www.ultimatespecs.com/car-specs/Volkswagen/42828/Volkswagen-Passat-B5-Variant-Trendline-18T-150HP-Tiptronic.html
32366,https://www.ultimatespecs.com/car-specs/Volkswagen/41935/Volkswagen-Passat-B5-Variant-Trendline-23-V5-4Motion.html
32367,https://www.ultimatespecs.com/car-specs/Volkswagen/42199/Volkswagen-Passat-B5-Variant-Comfortline-19-TDI-115HP.html
32368,https://www.ultimatespecs.com/car-specs/Volkswagen/41930/Volkswagen-Passat-B5-Variant-Comfortline-19-TDI-115HP-4Motion-6Speed.html
32369,https://www.ultimatespecs.com/car-specs/Volkswagen/42821/Volkswagen-Passat-B5-Variant-Comfortline-19-TDI-115HP-Tiptronic.html
32370,https://www.ultimatespecs.com/car-specs/Volkswagen/42842/Volkswagen-Passat-B5-Variant-Highline-25-TDI-6Speed-4Motion.html
32371,https://www.ultimatespecs.com/car-specs/Volkswagen/42228/Volkswagen-Passat-B5-Variant-Highline-25-TDI-Tiptronic.html
32372,https://www.ultimatespecs.com/car-specs/Volkswagen/41947/Volkswagen-Passat-B5-Variant-Highline-25-TDI-Tiptronic-4Motion.html
32373,https://www.ultimatespecs.com/car-specs/Volkswagen/42212/Volkswagen-Passat-B5-Variant-Trendline-19-TDI-115HP.html
32374,https://www.ultimatespecs.com/car-specs/Volkswagen/41941/Volkswagen-Passat-B5-Variant-Trendline-19-TDI-115HP-4Motion-6Speed.html
32375,https://www.ultimatespecs.com/car-specs/Volkswagen/2958/Volkswagen-Passat-B4-18-75.html
32376,https://www.ultimatespecs.com/car-specs/Volkswagen/2957/Volkswagen-Passat-B4-18-90.html
32377,https://www.ultimatespecs.com/car-specs/Volkswagen/2956/Volkswagen-Passat-B4-20.html
32378,https://www.ultimatespecs.com/car-specs/Volkswagen/2955/Volkswagen-Passat-B4-20-16v-(GT).html
32379,https://www.ultimatespecs.com/car-specs/Volkswagen/2954/Volkswagen-Passat-B4-28-VR6.html
32380,https://www.ultimatespecs.com/car-specs/Volkswagen/2953/Volkswagen-Passat-B4-19-TD.html
32381,https://www.ultimatespecs.com/car-specs/Volkswagen/2952/Volkswagen-Passat-B4-19-TDI-110.html
32382,https://www.ultimatespecs.com/car-specs/Volkswagen/2951/Volkswagen-Passat-B4-19-TDI-90.html
32383,https://www.ultimatespecs.com/car-specs/Volkswagen/2950/Volkswagen-Passat-B3-16.html
32384,https://www.ultimatespecs.com/car-specs/Volkswagen/2947/Volkswagen-Passat-B3-18-107.html
32385,https://www.ultimatespecs.com/car-specs/Volkswagen/2949/Volkswagen-Passat-B3-18-75.html
32386,https://www.ultimatespecs.com/car-specs/Volkswagen/2948/Volkswagen-Passat-B3-18-90.html
32387,https://www.ultimatespecs.com/car-specs/Volkswagen/2946/Volkswagen-Passat-B3-20.html
32388,https://www.ultimatespecs.com/car-specs/Volkswagen/2944/Volkswagen-Passat-B3-20-16v.html
32389,https://www.ultimatespecs.com/car-specs/Volkswagen/2945/Volkswagen-Passat-B3-20-Syncro.html
32390,https://www.ultimatespecs.com/car-specs/Volkswagen/2943/Volkswagen-Passat-B3-G60-Syncro.html
32391,https://www.ultimatespecs.com/car-specs/Volkswagen/2942/Volkswagen-Passat-B3-VR6.html
32392,https://www.ultimatespecs.com/car-specs/Volkswagen/2939/Volkswagen-Passat-B3-16-Turbo-Diesel.html
32393,https://www.ultimatespecs.com/car-specs/Volkswagen/2941/Volkswagen-Passat-B3-19-Diesel.html
32394,https://www.ultimatespecs.com/car-specs/Volkswagen/2940/Volkswagen-Passat-B3-19-Diesel-Kat.html
32395,https://www.ultimatespecs.com/car-specs/Volkswagen/349/Volkswagen-Passat-2-32B-1300.html
32396,https://www.ultimatespecs.com/car-specs/Volkswagen/350/Volkswagen-Passat-2-32B-1600.html
32397,https://www.ultimatespecs.com/car-specs/Volkswagen/351/Volkswagen-Passat-2-32B-1800.html
32398,https://www.ultimatespecs.com/car-specs/Volkswagen/352/Volkswagen-Passat-2-32B-2000-Inj.html
32399,https://www.ultimatespecs.com/car-specs/Volkswagen/353/Volkswagen-Passat-2-32B-Diesel.html
32400,https://www.ultimatespecs.com/car-specs/Volkswagen/354/Volkswagen-Passat-2-32B-Turbo-Diesel.html
32401,https://www.ultimatespecs.com/car-specs/Volkswagen/112815/Volkswagen-Arteon-15-TSI-150HP.html
32402,https://www.ultimatespecs.com/car-specs/Volkswagen/112816/Volkswagen-Arteon-15-TSI-150HP-DSG-7.html
32403,https://www.ultimatespecs.com/car-specs/Volkswagen/112350/Volkswagen-Arteon-20-TSI-190HP.html
32404,https://www.ultimatespecs.com/car-specs/Volkswagen/116991/Volkswagen-Arteon-20-TSI-190HP-Business-R-Exclusive.html
32405,https://www.ultimatespecs.com/car-specs/Volkswagen/117204/Volkswagen-Arteon-20-TSI-272HP-4Motion-Business-R.html
32406,https://www.ultimatespecs.com/car-specs/Volkswagen/109723/Volkswagen-Arteon-20-TSI-4MOTION-280HP-DSG-7.html
32407,https://www.ultimatespecs.com/car-specs/Volkswagen/112683/Volkswagen-Arteon-20-TDI-150HP.html
32408,https://www.ultimatespecs.com/car-specs/Volkswagen/110323/Volkswagen-Arteon-20-TDI-150HP-DSG-7.html
32409,https://www.ultimatespecs.com/car-specs/Volkswagen/112349/Volkswagen-Arteon-20-TDI-190HP.html
32410,https://www.ultimatespecs.com/car-specs/Volkswagen/116992/Volkswagen-Arteon-20-TDI-190HP-Business-R-Exclusive.html
32411,https://www.ultimatespecs.com/car-specs/Volkswagen/109724/Volkswagen-Arteon-20-TDI-4MOTION-240HP-DSG-7.html
32412,https://www.ultimatespecs.com/car-specs/Volkswagen/24361/Volkswagen-Scirocco-3-14-TSI-122HP.html
32413,https://www.ultimatespecs.com/car-specs/Volkswagen/24362/Volkswagen-Scirocco-3-14-TSI-160HP.html
32414,https://www.ultimatespecs.com/car-specs/Volkswagen/24363/Volkswagen-Scirocco-3-14-TSI-160HP-DSG-7-Speeds.html
32415,https://www.ultimatespecs.com/car-specs/Volkswagen/69668/Volkswagen-Scirocco-3-20-TSI-180HP-BMT.html
32416,https://www.ultimatespecs.com/car-specs/Volkswagen/68800/Volkswagen-Scirocco-3-20-TSI-180HP-BMT-DSG.html
32417,https://www.ultimatespecs.com/car-specs/Volkswagen/26200/Volkswagen-Scirocco-3-20-TSI-210HP.html
32418,https://www.ultimatespecs.com/car-specs/Volkswagen/69670/Volkswagen-Scirocco-3-20-TSI-220HP-BMT.html
32419,https://www.ultimatespecs.com/car-specs/Volkswagen/69671/Volkswagen-Scirocco-3-20-TSI-220HP-BMT-DSG.html
32420,https://www.ultimatespecs.com/car-specs/Volkswagen/65572/Volkswagen-Scirocco-3-by-R-Line-14-TSI-122HP.html
32421,https://www.ultimatespecs.com/car-specs/Volkswagen/65579/Volkswagen-Scirocco-3-by-R-Line-14-TSI-160HP.html
32422,https://www.ultimatespecs.com/car-specs/Volkswagen/65582/Volkswagen-Scirocco-3-by-R-Line-14-TSI-160HP-DSG-7-Speeds.html
32423,https://www.ultimatespecs.com/car-specs/Volkswagen/65586/Volkswagen-Scirocco-3-by-R-Line-20-TSI-210HP.html
32424,https://www.ultimatespecs.com/car-specs/Volkswagen/65607/Volkswagen-Scirocco-3-GTS-14-TSI-160HP.html
32425,https://www.ultimatespecs.com/car-specs/Volkswagen/72118/Volkswagen-Scirocco-3-GTS-20-TSI-220HP-BMT.html
32426,https://www.ultimatespecs.com/car-specs/Volkswagen/72119/Volkswagen-Scirocco-3-GTS-20-TSI-220HP-BMT-DSG.html
32427,https://www.ultimatespecs.com/car-specs/Volkswagen/60078/Volkswagen-Scirocco-3-Hurricane-14-TSI-122HP.html
32428,https://www.ultimatespecs.com/car-specs/Volkswagen/26202/Volkswagen-Scirocco-3-Limited-Edition-14-TSI-122HP.html
32429,https://www.ultimatespecs.com/car-specs/Volkswagen/24367/Volkswagen-Scirocco-3-R-20-TSI-265HP.html
32430,https://www.ultimatespecs.com/car-specs/Volkswagen/69674/Volkswagen-Scirocco-3-R-20-TSI-280HP.html
32431,https://www.ultimatespecs.com/car-specs/Volkswagen/68803/Volkswagen-Scirocco-3-R-20-TSI-280HP-DSG.html
32432,https://www.ultimatespecs.com/car-specs/Volkswagen/24365/Volkswagen-Scirocco-3-20-TDI-140HP.html
32433,https://www.ultimatespecs.com/car-specs/Volkswagen/26201/Volkswagen-Scirocco-3-20-TDI-140HP-BlueMotion-Technology.html
32434,https://www.ultimatespecs.com/car-specs/Volkswagen/68801/Volkswagen-Scirocco-3-20-TDI-150HP-BMT.html
32435,https://www.ultimatespecs.com/car-specs/Volkswagen/69669/Volkswagen-Scirocco-3-20-TDI-150HP-BMT-DSG.html
32436,https://www.ultimatespecs.com/car-specs/Volkswagen/24366/Volkswagen-Scirocco-3-20-TDI-170HP.html
32437,https://www.ultimatespecs.com/car-specs/Volkswagen/69672/Volkswagen-Scirocco-3-20-TDI-184HP-BMT.html
32438,https://www.ultimatespecs.com/car-specs/Volkswagen/69673/Volkswagen-Scirocco-3-20-TDI-184HP-BMT-DSG.html
